levelKerawanan,jumlah_penduduk,total,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
0,14679,1,122007,Batang Onang,KAB. PADANG LAWAS UTARA,SUMATERA UTARA
0,25202,1,150307,Air Hitam,KAB. SAROLANGUN,JAMBI
0,23851,1,110718,Simpang Tiga,KAB. PIDIE,ACEH
0,21801,1,720804,Moutong,KAB. PARIGI MOUTONG,SULAWESI TENGAH
1,14685,3,150808,Muko-muko Bathin VII,KAB. BUNGO,JAMBI
1,3825,1,920513,Misool Selatan,KAB. RAJA AMPAT,PAPUA BARAT
0,33158,1,121316,Natal,KAB. MANDAILING NATAL,SUMATERA UTARA
0,28354,1,730205,Herlang,KAB. BULUKUMBA,SULAWESI SELATAN
0,40165,1,180612,Semaka,KAB. TANGGAMUS,LAMPUNG
0,25591,1,720314,Sojol,KAB. DONGGALA,SULAWESI TENGAH
0,22510,1,180303,Sungkai Selatan,KAB. LAMPUNG UTARA,LAMPUNG
0,39712,1,320737,Banjaranyar,KAB. CIAMIS,JAWA BARAT
0,20714,1,121107,Siempat Nempu Hulu,KAB. DAIRI,SUMATERA UTARA
0,16451,1,720319,Tanantovea,KAB. DONGGALA,SULAWESI TENGAH
0,10831,1,740503,Andoolo,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,11520,1,820704,Morotai Utara,KAB. PULAU MOROTAI,MALUKU UTARA
1,3940,1,741207,Wawonii Tengah,KAB. KONAWE KEPULAUAN,SULAWESI TENGGARA
1,7574,2,810308,Kormomolin,KAB. MALUKU TENGGARA BARAT,MALUKU
1,26138,7,117303,Blang Mangat,KOTA LHOKSEUMAWE,ACEH
1,14426,4,760204,Kalumpang,KAB. MAMUJU,SULAWESI BARAT
1,13088,5,740317,Duruka,KAB. MUNA,SULAWESI TENGGARA
1,9099,5,121219,Sigumpar,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,14206,8,610606,Bunut Hulu,KAB. KAPUAS HULU,KALIMANTAN BARAT
2,8564,6,140805,Sungai Mandau,KAB. SIAK,RIAU
2,22136,17,610506,Ketungau Hulu,KAB. SINTANG,KALIMANTAN BARAT
2,3752,3,210504,Siantan Selatan,KAB. KEPULAUAN ANAMBAS,KEPULAUAN RIAU
2,20192,18,631005,Kusan Hulu,KAB. TANAH BUMBU,KALIMANTAN SELATAN
0,21350,2,760105,Dapurang,KAB. MAMUJU UTARA,SULAWESI BARAT
0,9796,1,820703,Morotai Jaya,KAB. PULAU MOROTAI,MALUKU UTARA
0,9143,1,740505,Landono,KAB. KONAWE SELATAN,SULAWESI TENGGARA
1,18212,4,920204,Prafi,KAB. MANOKWARI,PAPUA BARAT
0,26938,3,131004,Sitiung,KAB. DHARMASRAYA,SUMATERA BARAT
0,8972,1,620805,Permata Kecubung,KAB. SUKAMARA,KALIMANTAN TENGAH
0,8921,1,741201,Wawonii Barat,KAB. KONAWE KEPULAUAN,SULAWESI TENGGARA
0,17633,2,111507,Kuala Pesisir,KAB. NAGAN RAYA,ACEH
0,8647,1,120207,Simangumban,KAB. TAPANULI UTARA,SUMATERA UTARA
0,9985,1,530504,Alor Selatan,KAB. ALOR,NUSA TENGGARA TIMUR
0,29757,3,190406,Lubuk Besar,KAB. BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG
0,9913,1,150203,Muara Siau,KAB. MERANGIN,JAMBI
1,6868,1,911414,Kuari,KAB. TOLIKARA,P A P U A
0,22898,1,530801,Nangapanda,KAB. ENDE,NUSA TENGGARA TIMUR
0,39194,2,130606,Banuhampu,KAB. AGAM,SUMATERA BARAT
0,19793,1,120931,Teluk Dalam,KAB. ASAHAN,SUMATERA UTARA
0,12269,1,620210,Antang Kalang,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,3152,1,910312,Ebungfao,KAB. JAYAPURA,P A P U A
0,8479,1,181304,Pesisir Utara,KAB. PESISIR BARAT,LAMPUNG
0,8467,1,127806,Gunungsitoli Barat,KOTA GUNUNGSITOLI,SUMATERA UTARA
0,8390,1,740905,Lasolo,KAB. KONAWE UTARA,SULAWESI TENGGARA
1,14597,3,150708,Kuala Jambi,KAB. TANJUNG JABUNG TIMUR,JAMBI
0,19523,1,611003,Ella Hilir,KAB. MELAWI,KALIMANTAN BARAT
1,12980,2,157106,Danau Teluk,KOTA JAMBI,JAMBI
0,33647,2,131102,Sungai Pagu,KAB. SOLOK SELATAN,SUMATERA BARAT
0,25528,2,120916,Buntu Pane,KAB. ASAHAN,SUMATERA UTARA
0,12725,1,122109,Batang Lubu Sutam,KAB. PADANG LAWAS,SUMATERA UTARA
0,12227,1,121108,Siempat Nempu Hilir,KAB. DAIRI,SUMATERA UTARA
0,12111,1,530720,Doreng,KAB. SIKKA,NUSA TENGGARA TIMUR
0,53488,3,111105,Peusangan,KAB. BIREUEN,ACEH
0,17705,1,120101,Barus,KAB. TAPANULI TENGAH,SUMATERA UTARA
0,39970,2,150406,Maro Sebo Ulu,KAB. BATANGHARI,JAMBI
0,16881,1,820406,Obi,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,16654,1,110106,Samadua,KAB. ACEH SELATAN,ACEH
0,16102,1,520705,Brang Rea,KAB. SUMBAWA BARAT,NUSA TENGGARA BARAT
0,13472,1,111401,Teunom,KAB. ACEH JAYA,ACEH
0,29308,1,110509,Meureubo,KAB. ACEH BARAT,ACEH
0,37188,2,731602,Enrekang,KAB. ENREKANG,SULAWESI SELATAN
0,20417,2,720803,Tinombo,KAB. PARIGI MOUTONG,SULAWESI TENGAH
0,23182,2,630907,Muara Uya,KAB. TABALONG,KALIMANTAN SELATAN
0,15390,2,531103,Lewa,KAB. SUMBA TIMUR,NUSA TENGGARA TIMUR
0,16766,2,320525,Cihurip,KAB. GARUT,JAWA BARAT
0,18868,2,140707,Sinaboi,KAB. ROKAN HILIR,RIAU
0,14936,2,121105,Silima Pungga Pungga,KAB. DAIRI,SUMATERA UTARA
0,26393,3,120301,Angkola Barat,KAB. TAPANULI SELATAN,SUMATERA UTARA
0,24217,3,111808,Trienggadeng,KAB. PIDIE JAYA,ACEH
0,34274,4,130211,X Koto Singkarak,KAB. SOLOK,SUMATERA BARAT
0,66406,5,140705,Bagan Sinembah,KAB. ROKAN HILIR,RIAU
1,69938,24,321403,Jatiluhur,KAB. PURWAKARTA,JAWA BARAT
1,44723,7,350732,Wonosari,KAB. MALANG,JAWA TIMUR
1,26996,9,137503,Aur Birugo Tigo Baleh,KOTA BUKITTINGGI,SUMATERA BARAT
1,96218,15,217202,Tanjung Pinang Timur,KOTA TANJUNG PINANG,KEPULAUAN RIAU
0,51534,3,320617,Sukaraja,KAB. TASIKMALAYA,JAWA BARAT
0,27668,2,110719,Tangse,KAB. PIDIE,ACEH
0,30804,3,351417,Pohjentrek,KAB. PASURUAN,JAWA TIMUR
1,23256,8,351201,Jatibanteng,KAB. SITUBONDO,JAWA TIMUR
1,31610,11,351017,Giri,KAB. BANYUWANGI,JAWA TIMUR
0,43118,3,360432,Mancak,KAB. SERANG,BANTEN
0,84705,8,330109,Kawunganten,KAB. CILACAP,JAWA TENGAH
0,59112,6,352304,Bancar,KAB. TUBAN,JAWA TIMUR
1,27835,4,520507,Manggalewa,KAB. DOMPU,NUSA TENGGARA BARAT
0,64481,3,320315,Campaka,KAB. CIANJUR,JAWA BARAT
0,31015,2,352903,Manding,KAB. SUMENEP,JAWA TIMUR
0,29250,2,331419,Tangen,KAB. SRAGEN,JAWA TENGAH
1,16752,3,320729,Cimaragas,KAB. CIAMIS,JAWA BARAT
0,75970,2,327807,Tamansari,KOTA TASIKMALAYA,JAWA BARAT
2,4536,8,910305,Kemtuk,KAB. JAYAPURA,P A P U A
1,12582,4,140812,Sabak Auh,KAB. SIAK,RIAU
0,59943,3,160222,Lempuing Jaya,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
1,20196,4,217203,Tanjung Pinang Kota,KOTA TANJUNG PINANG,KEPULAUAN RIAU
1,9409,3,150201,Jangkat,KAB. MERANGIN,JAMBI
1,11952,4,820310,Tobelo Utara,KAB. HALMAHERA UTARA,MALUKU UTARA
0,50948,3,180711,Marga Tiga,KAB. LAMPUNG TIMUR,LAMPUNG
0,26879,2,350314,Suruh,KAB. TRENGGALEK,JAWA TIMUR
0,17109,2,160424,Tanjung Sakti Pumi,KAB. LAHAT,SUMATERA SELATAN
0,19812,1,731510,Lansirang,KAB. PINRANG,SULAWESI SELATAN
0,50093,2,352319,Widang,KAB. TUBAN,JAWA TIMUR
0,15482,1,157203,Hamparan Rawang,KOTA SUNGAI PENUH,JAMBI
1,13271,2,740319,Watopute,KAB. MUNA,SULAWESI TENGGARA
0,63695,2,320603,Cikalong,KAB. TASIKMALAYA,JAWA BARAT
0,37329,3,160708,Muara Telang,KAB. BANYUASIN,SUMATERA SELATAN
0,29701,3,527201,RasanaE Barat,KOTA BIMA,NUSA TENGGARA BARAT
1,31897,5,320824,Cimahi,KAB. KUNINGAN,JAWA BARAT
1,6841,2,640310,Tabalar,KAB. BERAU,KALIMANTAN TIMUR
1,14532,5,210104,Gunung Kijang,KAB. BINTAN,KEPULAUAN RIAU
1,19440,7,110203,Bambel,KAB. ACEH TENGGARA,ACEH
1,10288,2,160321,Kelekar,KAB. MUARA ENIM,SUMATERA SELATAN
0,30767,3,610113,Semparuk,KAB. SAMBAS,KALIMANTAN BARAT
1,47767,7,120602,Berastagi,KAB. KARO,SUMATERA UTARA
0,58659,4,180216,Seputih Agung,KAB. LAMPUNG TENGAH,LAMPUNG
0,80624,6,320520,Cisurupan,KAB. GARUT,JAWA BARAT
0,44509,4,131210,Luhak Nan Duo,KAB. PASAMAN BARAT,SUMATERA BARAT
1,10453,2,120405,Hiliduho,KAB. NIAS,SUMATERA UTARA
1,43950,13,320215,Parakansalak,KAB. SUKABUMI,JAWA BARAT
1,24066,4,331703,Gunem,KAB. REMBANG,JAWA TENGAH
1,22083,4,110704,Delima,KAB. PIDIE,ACEH
1,61586,22,330703,Sapuran,KAB. WONOSOBO,JAWA TENGAH
0,54147,3,180212,Seputih Surabaya,KAB. LAMPUNG TENGAH,LAMPUNG
0,21352,2,181006,Banyumas,KAB. PRINGSEWU,LAMPUNG
0,52160,6,332306,Kandangan,KAB. TEMANGGUNG,JAWA TENGAH
1,38601,8,180907,Kedondong,KAB. PESAWARAN,LAMPUNG
1,41279,10,320913,Beber,KAB. CIREBON,JAWA BARAT
1,24429,4,160804,Cempaka,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
1,17645,4,760104,Sarudu,KAB. MAMUJU UTARA,SULAWESI BARAT
0,54238,4,180602,Talang Padang,KAB. TANGGAMUS,LAMPUNG
1,9427,2,737308,Mungkajang,KOTA PALOPO,SULAWESI SELATAN
1,11080,3,210502,Palmatak,KAB. KEPULAUAN ANAMBAS,KEPULAUAN RIAU
1,14598,5,650104,Tanjung Palas Timur,KAB. BULUNGAN,KALIMANTAN UTARA
0,33265,2,180511,Gedung Meneng,KAB. TULANG BAWANG,LAMPUNG
0,24877,1,160311,Ujan Mas,KAB. MUARA ENIM,SUMATERA SELATAN
0,28564,2,730810,Cina,KAB. BONE,SULAWESI SELATAN
1,28094,8,320225,Cibitung,KAB. SUKABUMI,JAWA BARAT
1,38643,10,320940,Jamblang,KAB. CIREBON,JAWA BARAT
1,12217,5,911108,Arso Barat,KAB. KEEROM,P A P U A
2,57722,46,330226,Purwokerto Timur,KAB. BANYUMAS,JAWA TENGAH
1,31717,16,321301,Sagalaherang,KAB. SUBANG,JAWA BARAT
0,33327,3,160815,Semendawai Timur,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,26378,3,621106,Maliku,KAB. PULANG PISAU,KALIMANTAN TENGAH
0,68903,8,321209,Krangkeng,KAB. INDRAMAYU,JAWA BARAT
0,37477,2,611102,Simpang Hilir,KAB. KAYONG UTARA,KALIMANTAN BARAT
1,49699,10,320218,Kalapanunggal,KAB. SUKABUMI,JAWA BARAT
1,14395,3,120305,Saipar Dolok Hole,KAB. TAPANULI SELATAN,SUMATERA UTARA
0,47461,3,350820,Ranuyoso,KAB. LUMAJANG,JAWA TIMUR
1,47801,21,217201,Tanjung Pinang Barat,KOTA TANJUNG PINANG,KEPULAUAN RIAU
1,99599,27,351008,Srono,KAB. BANYUWANGI,JAWA TIMUR
0,60835,3,352204,Ngasem,KAB. BOJONEGORO,JAWA TIMUR
0,35106,3,320630,Sariwangi,KAB. TASIKMALAYA,JAWA BARAT
1,10977,2,530320,Insana Barat,KAB. TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR
0,44768,2,630105,Bati Bati,KAB. TANAH LAUT,KALIMANTAN SELATAN
1,19128,3,180408,Sekincau,KAB. LAMPUNG BARAT,LAMPUNG
1,21600,4,120120,Sarudik,KAB. TAPANULI TENGAH,SUMATERA UTARA
1,75616,18,187115,Way Halim,KOTA BANDAR LAMPUNG,LAMPUNG
1,11927,4,640814,Rantau Pulung,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
1,5757,3,620802,Jelai,KAB. SUKAMARA,KALIMANTAN TENGAH
1,12074,7,720110,Masama,KAB. BANGGAI,SULAWESI TENGAH
0,35707,3,130611,Pelembayan,KAB. AGAM,SUMATERA BARAT
1,12595,3,710208,Remboken,KAB. MINAHASA,SULAWESI UTARA
1,8606,5,721007,Pipikoro,KAB. SIGI,SULAWESI TENGAH
0,52893,2,180715,Bandar Sribhawono,KAB. LAMPUNG TIMUR,LAMPUNG
1,10722,2,140109,Kampar Kiri Hulu,KAB. KAMPAR,RIAU
1,28544,9,720506,Biau,KAB. BUOL,SULAWESI TENGAH
0,25524,2,160813,Madang Suku III,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,48215,4,320316,Takokak,KAB. CIANJUR,JAWA BARAT
0,29776,3,181105,Simpang Pematang,KAB. MESUJI,LAMPUNG
1,47339,7,320528,Cisompet,KAB. GARUT,JAWA BARAT
1,16431,9,910111,Kurik,KAB. MERAUKE,P A P U A
2,5537,5,621207,Tanah Siang Selatan,KAB. MURUNG RAYA,KALIMANTAN TENGAH
0,49775,4,320605,Cikatomas,KAB. TASIKMALAYA,JAWA BARAT
1,59064,10,327809,Bungursari,KOTA TASIKMALAYA,JAWA BARAT
0,59278,3,320632,Cisayong,KAB. TASIKMALAYA,JAWA BARAT
1,24990,6,721012,Dolo,KAB. SIGI,SULAWESI TENGAH
1,24236,6,180710,Metro Kibang,KAB. LAMPUNG TIMUR,LAMPUNG
1,27090,7,150902,Tebo Ilir,KAB. TEBO,JAMBI
1,34746,11,610218,Mempawah Timur,KAB. MEMPAWAH,KALIMANTAN BARAT
1,3996,2,740612,Poleang Tenggara,KAB. BOMBANA,SULAWESI TENGGARA
0,93915,7,331510,Wirosari,KAB. GROBOGAN,JAWA TENGAH
0,49907,4,321205,Lelea,KAB. INDRAMAYU,JAWA BARAT
0,19660,2,320705,Cidolog,KAB. CIAMIS,JAWA BARAT
0,68546,8,320919,Weru,KAB. CIREBON,JAWA BARAT
0,17094,2,910313,Waibu,KAB. JAYAPURA,P A P U A
0,32879,4,927109,Malaimsimsa,KOTA SORONG,PAPUA BARAT
1,65840,11,320206,Cikidang,KAB. SUKABUMI,JAWA BARAT
1,15617,4,710202,Tondano Timur,KAB. MINAHASA,SULAWESI UTARA
1,40295,11,731310,Pitumpanua,KAB. WAJO,SULAWESI SELATAN
1,19064,7,351114,Klabang,KAB. BONDOWOSO,JAWA TIMUR
1,54140,26,121101,Sidikalang,KAB. DAIRI,SUMATERA UTARA
0,40827,3,160204,Mesuji,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
0,119058,9,611209,Sungai Kakap,KAB. KUBU RAYA,KALIMANTAN BARAT
0,52617,5,320321,Sindangbarang,KAB. CIANJUR,JAWA BARAT
1,27860,4,360103,Cibaliung,KAB. PANDEGLANG,BANTEN
1,28134,5,120814,Purba,KAB. SIMALUNGUN,SUMATERA UTARA
1,50805,10,350720,Ngajum,KAB. MALANG,JAWA TIMUR
1,17659,4,187205,Metro Selatan,KOTA METRO,LAMPUNG
1,17548,4,630406,Mandastana,KAB. BARITO KUALA,KALIMANTAN SELATAN
1,54286,12,721001,Sigi Biromaru,KAB. SIGI,SULAWESI TENGAH
1,30652,8,340112,Kalibawang,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,29536,10,331713,Sluke,KAB. REMBANG,JAWA TENGAH
1,54395,19,330211,Banyumas,KAB. BANYUMAS,JAWA TENGAH
0,35385,2,180911,Way Ratai,KAB. PESAWARAN,LAMPUNG
0,17550,2,710601,Kema,KAB. MINAHASA UTARA,SULAWESI UTARA
1,38559,6,321207,Widasari,KAB. INDRAMAYU,JAWA BARAT
1,24713,4,140613,Bonai Darussalam,KAB. ROKAN HULU,RIAU
1,45920,8,330409,Banjarmangu,KAB. BANJARNEGARA,JAWA TENGAH
1,16597,4,530204,Amanuban Timur,KAB TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR
0,72437,6,120601,Kabanjahe,KAB. KARO,SUMATERA UTARA
0,30000,3,321416,Pondoksalam,KAB. PURWAKARTA,JAWA BARAT
1,36989,7,360417,Carenang,KAB. SERANG,BANTEN
1,48102,11,320231,Caringin,KAB. SUKABUMI,JAWA BARAT
1,29106,7,352114,Pangkur,KAB. NGAWI,JAWA TIMUR
1,68031,18,161104,Tebing Tinggi,KAB. EMPAT LAWANG,SUMATERA SELATAN
0,30160,2,610505,Ketungau Tengah,KAB. SINTANG,KALIMANTAN BARAT
0,25427,2,331615,Bogorejo,KAB. BLORA,JAWA TENGAH
0,48067,4,610103,Jawai,KAB. SAMBAS,KALIMANTAN BARAT
0,8108,1,740703,Tomia,KAB. WAKATOBI,SULAWESI TENGGARA
0,8044,1,910718,Gurage,KAB. PUNCAK JAYA,P A P U A
1,46672,7,330107,Maos,KAB. CILACAP,JAWA TENGAH
1,66498,10,321003,Cikijing,KAB. MAJALENGKA,JAWA BARAT
1,29694,5,320821,Cipicung,KAB. KUNINGAN,JAWA BARAT
1,66831,24,141001,Tebing Tinggi,KAB. KEPULAUAN MERANTI,RIAU
1,8624,4,530510,Kabola,KAB. ALOR,NUSA TENGGARA TIMUR
1,27860,17,320801,Kadugede,KAB. KUNINGAN,JAWA BARAT
1,6285,4,750408,Dengilo,KAB. PAHUWATO,GORONTALO
0,24035,3,640306,Gunung Tabur,KAB. BERAU,KALIMANTAN TIMUR
0,40082,2,610307,Sekayam,KAB. SANGGAU,KALIMANTAN BARAT
0,70552,5,332502,Bandar,KAB. BATANG,JAWA TENGAH
0,25310,2,121406,Teluk Dalam,KAB. NIAS SELATAN,SUMATERA UTARA
0,22830,2,530708,Talibura,KAB. SIKKA,NUSA TENGGARA TIMUR
0,45477,4,321026,Malausma,KAB. MAJALENGKA,JAWA BARAT
0,33797,3,351705,Wonosalam,KAB. JOMBANG,JAWA TIMUR
0,68442,7,320711,Cipaku,KAB. CIAMIS,JAWA BARAT
1,18984,3,620213,Cempaga Hulu,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,64568,20,350608,Puncu,KAB. KEDIRI,JAWA TIMUR
1,25309,14,320822,Pancalang,KAB. KUNINGAN,JAWA BARAT
0,75080,6,610102,Teluk Keramat,KAB. SAMBAS,KALIMANTAN BARAT
0,79315,7,140702,Bangko,KAB. ROKAN HILIR,RIAU
0,39116,4,610309,Parindu,KAB. SANGGAU,KALIMANTAN BARAT
0,46888,5,332612,Wonopringgo,KAB. PEKALONGAN,JAWA TENGAH
0,18746,2,121704,Palipi,KAB. SAMOSIR,SUMATERA UTARA
1,13115,2,170611,XIV Koto,KAB. MUKO MUKO,BENGKULU
1,30831,5,331711,Pancur,KAB. REMBANG,JAWA TENGAH
1,54615,10,520702,Taliwang,KAB. SUMBAWA BARAT,NUSA TENGGARA BARAT
1,31737,6,160605,Sanga Desa,KAB. MUSI BANYUASIN,SUMATERA SELATAN
1,40970,8,321319,Cijambe,KAB. SUBANG,JAWA BARAT
1,9193,2,121113,Berampu,KAB. DAIRI,SUMATERA UTARA
1,66331,10,332817,Warureja,KAB. TEGAL,JAWA TENGAH
1,51795,8,190501,Mentok,KAB. BANGKA BARAT,KEPULAUAN BANGKA BELITUNG
1,46544,8,330418,Kalibening,KAB. BANJARNEGARA,JAWA TENGAH
1,101176,19,332008,Bangsri,KAB. JEPARA,JAWA TENGAH
1,70900,14,332014,Kembang,KAB. JEPARA,JAWA TENGAH
1,18753,4,140120,Gunung Sahilan,KAB. KAMPAR,RIAU
1,34841,8,350112,Sudimoro,KAB. PACITAN,JAWA TIMUR
1,74731,18,331508,Gabus,KAB. GROBOGAN,JAWA TENGAH
1,60072,15,330521,Karanggayam,KAB. KEBUMEN,JAWA TENGAH
1,15116,4,730910,Cenrana,KAB. MAROS,SULAWESI SELATAN
1,65734,18,351903,Geger,KAB. MADIUN,JAWA TIMUR
1,54148,15,321518,Rawamerta,KAB. KARAWANG,JAWA BARAT
1,93139,34,350606,Wates,KAB. KEDIRI,JAWA TIMUR
0,44142,4,320523,Banjarwangi,KAB. GARUT,JAWA BARAT
0,32452,4,320326,Cikadu,KAB. CIANJUR,JAWA BARAT
1,44459,7,320911,Pangenan,KAB. CIREBON,JAWA BARAT
1,37897,6,180223,Kota Gajah,KAB. LAMPUNG TENGAH,LAMPUNG
1,48153,8,140601,Ujung Batu,KAB. ROKAN HULU,RIAU
1,90891,47,320915,Sumber,KAB. CIREBON,JAWA BARAT
0,18852,2,160716,Suak Tapeh,KAB. BANYUASIN,SUMATERA SELATAN
1,19575,3,127208,Siantar Marimbun,KOTA PEMATANGSIANTAR,SUMATERA UTARA
1,31290,5,321716,Saguling,KAB. BANDUNG BARAT,JAWA BARAT
1,48685,8,350613,Grogol,KAB. KEDIRI,JAWA TIMUR
1,23230,4,730604,Tinggimoncong,KAB. GOWA,SULAWESI SELATAN
1,11236,3,717201,Lembeh Selatan,KOTA BITUNG,SULAWESI UTARA
1,52856,16,187114,Labuhan Ratu,KOTA BANDAR LAMPUNG,LAMPUNG
1,41182,18,332208,Jambu,KAB. SEMARANG,JAWA TENGAH
1,12937,6,621306,Pematang Karau,KAB. BARITO TIMUR,KALIMANTAN TENGAH
1,8052,5,640817,Batu Ampar,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
0,32377,2,320332,Pasirkuda,KAB. CIANJUR,JAWA BARAT
0,32173,2,350406,Pagerwojo,KAB. TULUNGAGUNG,JAWA TIMUR
0,27902,2,332317,Kledung,KAB. TEMANGGUNG,JAWA TENGAH
1,30993,13,350728,Kasembon,KAB. MALANG,JAWA TIMUR
1,49647,21,351207,Situbondo,KAB. SITUBONDO,JAWA TIMUR
1,119008,26,351811,Tanjunganom,KAB. NGANJUK,JAWA TIMUR
1,12312,3,720405,Ogodeide,KAB. TOLI TOLI,SULAWESI TENGAH
1,15810,4,351104,Sukosari,KAB. BONDOWOSO,JAWA TIMUR
1,56751,16,351025,Blimbingsari,KAB. BANYUWANGI,JAWA TIMUR
1,86616,25,320417,Cimaung,KAB. BANDUNG,JAWA BARAT
1,49381,15,331707,Pamotan,KAB. REMBANG,JAWA TENGAH
1,58022,18,320228,Cicantayan,KAB. SUKABUMI,JAWA BARAT
1,15255,5,210210,Meral Barat,KAB. KARIMUN,KEPULAUAN RIAU
0,49127,2,331610,Tunjungan,KAB. BLORA,JAWA TENGAH
0,49288,3,330119,Patimuan,KAB. CILACAP,JAWA TENGAH
0,62238,4,320622,Manonjaya,KAB. TASIKMALAYA,JAWA BARAT
0,22741,2,620305,Kapuas Barat,KAB. KAPUAS,KALIMANTAN TENGAH
0,44303,5,360413,Tirtayasa,KAB. SERANG,BANTEN
0,80929,10,320306,Bojongpicung,KAB. CIANJUR,JAWA BARAT
0,23828,3,731411,Pitu Raise,KAB. SIDENRENG RAPPANG,SULAWESI SELATAN
0,15837,2,730105,Bontosikuyu,KAB. KEPULAUAN SELAYAR,SULAWESI SELATAN
0,15810,2,110621,Krueng Barona Jaya,KAB. ACEH BESAR,ACEH
0,7872,1,170403,Kaur Utara,KAB. KAUR,BENGKULU
1,20945,8,140303,Bukit Batu,KAB. BENGKALIS,RIAU
1,10350,5,720221,Poso Kota Selatan,KAB. POSO,SULAWESI TENGAH
1,23314,12,137702,Pariaman Utara,KOTA PARIAMAN,SUMATERA BARAT
1,24106,13,757101,Kota Barat,KOTA GORONTALO,GORONTALO
1,21733,4,352017,Nguntoronadi,KAB. MAGETAN,JAWA TIMUR
1,9148,4,910311,Kaureh,KAB. JAYAPURA,P A P U A
1,4956,3,910307,Nimboran,KAB. JAYAPURA,P A P U A
1,9988,2,531304,Lebatukan,KAB. LEMBATA,NUSA TENGGARA TIMUR
1,41538,9,120503,Kuala,KAB. LANGKAT,SUMATERA UTARA
2,14958,14,630416,Wanaraya,KAB. BARITO KUALA,KALIMANTAN SELATAN
0,66490,4,321016,Ligung,KAB. MAJALENGKA,JAWA BARAT
0,38927,4,510702,Sidemen,KAB. KARANGASEM,BALI
0,31371,4,321217,Cantigi,KAB. INDRAMAYU,JAWA BARAT
1,79317,12,117302,Banda Sakti,KOTA LHOKSEUMAWE,ACEH
1,73323,21,351806,Prambon,KAB. NGANJUK,JAWA TIMUR
1,83003,15,120920,Kota Kisaran Timur,KAB. ASAHAN,SUMATERA UTARA
1,64948,13,321520,Tempuran,KAB. KARAWANG,JAWA BARAT
1,54763,11,350201,Slahung,KAB. PONOROGO,JAWA TIMUR
1,41941,12,350922,Arjasa,KAB. JEMBER,JAWA TIMUR
1,36060,18,351915,Wonoasri,KAB. MADIUN,JAWA TIMUR
0,31518,2,180122,Tanjung Sari,KAB. LAMPUNG SELATAN,LAMPUNG
1,67863,21,330511,Alian,KAB. KEBUMEN,JAWA TENGAH
1,58227,18,350623,Ringinrejo,KAB. KEDIRI,JAWA TIMUR
1,74561,23,330801,Salaman,KAB. MAGELANG,JAWA TENGAH
1,51894,16,330201,Lumbir,KAB. BANYUMAS,JAWA TENGAH
1,87592,27,350904,Gumukmas,KAB. JEMBER,JAWA TIMUR
1,48826,15,352413,Pucuk,KAB. LAMONGAN,JAWA TIMUR
1,39153,12,127201,Siantar Timur,KOTA PEMATANGSIANTAR,SUMATERA UTARA
1,65732,20,330702,Kepil,KAB. WONOSOBO,JAWA TENGAH
1,39701,12,340314,Gedangsari,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,62975,19,330514,Sruweng,KAB. KEBUMEN,JAWA TENGAH
1,189570,57,217111,Sagulung,KOTA BATAM,KEPULAUAN RIAU
1,10009,3,650308,Sebatik Barat,KAB. NUNUKAN,KALIMANTAN UTARA
1,53561,16,350601,Semen,KAB. KEDIRI,JAWA TIMUR
1,50872,15,331714,Lasem,KAB. REMBANG,JAWA TENGAH
1,64536,19,321304,Kalijati,KAB. SUBANG,JAWA BARAT
1,24038,7,727104,Palu Utara,KOTA PALU,SULAWESI TENGAH
1,103111,30,320132,Klapanunggal,KAB. BOGOR,JAWA BARAT
1,13771,4,610521,Binjai Hulu,KAB. SINTANG,KALIMANTAN BARAT
1,62590,18,332805,Pagerbarang,KAB. TEGAL,JAWA TENGAH
1,80653,23,350918,Tempurejo,KAB. JEMBER,JAWA TIMUR
1,56237,16,351913,Pilangkenceng,KAB. MADIUN,JAWA TIMUR
1,77636,22,332407,Boja,KAB. KENDAL,JAWA TENGAH
1,46011,13,110716,Pidie,KAB. PIDIE,ACEH
1,21365,6,167306,Lubuk Linggau Barat II,KOTA LUBUK LINGGAU,SUMATERA SELATAN
1,78879,22,351703,Ngoro,KAB. JOMBANG,JAWA TIMUR
1,75529,21,332906,Tonjong,KAB. BREBES,JAWA TENGAH
1,104479,29,320416,Arjasari,KAB. BANDUNG,JAWA BARAT
